Time,AB46,AB46,AB46,AB46,AB47,AB47,AB47,AB47
Time,NO2,PM1,PM2.5,PM10,NO2,PM1,PM2.5,PM10
[UTC],[ug/m-3],[ug/m-3],[ug/m-3],[ug/m-3],[ug/m-3],[ug/m-3],[ug/m-3],[ug/m-3]
29-06-16 14:00,31.885,3.5508,6.196,19.5229,11.6113,3.3977,5.9628,17.2055
29-06-16 15:00,30.8303,4.1343,6.7494,21.0698,17.079,3.8287,6.4574,19.4187
29-06-16 16:00,27.4801,4.5034,8.0507,28.7974,14.5295,4.2263,7.5787,21.5503
29-06-16 17:00,26.4275,5.5232,10.3715,31.4218,15.8811,5.3262,9.5145,29.066
29-06-16 18:00,29.9682,5.4105,10.1715,29.5337,18.9835,5.3425,9.4463,23.763
29-06-16 19:00,36.5663,4.7612,8.1628,19.0837,20.888,4.2207,7.2578,16.5596
29-06-16 20:00,29.2228,3.6706,5.646,13.4968,18.2463,3.1938,5.053,12.0645
29-06-16 21:00,27.1606,4.1609,5.7739,11.9345,18.6641,2.8917,4.6749,9.4765
29-06-16 22:00,23.4786,3.3482,5.2021,11.4655,18.2258,3.0276,4.6128,10.5699
29-06-16 23:00,21.2566,3.4454,5.2502,14.8933,15.9732,3.3028,5.2411,12.0094
30-06-16 00:00,15.5329,3.256,5.3696,13.5181,12.84,3.3405,5.2742,13.0793
30-06-16 01:00,14.4271,3.0767,5.0961,16.3074,8.9696,2.9363,4.8133,13.4214
30-06-16 02:00,16.2558,3.1953,5.0022,12.4972,8.2323,2.8939,4.4524,13.8814
30-06-16 03:00,21.359,3.1436,4.6171,9.817,14.4578,3.0827,4.3042,9.7309
30-06-16 04:00,23.4069,3.3762,5.058,11.9855,12.8707,3.1828,5.0809,9.9469
30-06-16 05:00,34.8646,3.2148,5.2976,11.057,16.2804,3.1135,4.9531,9.8645
30-06-16 06:00,59.0763,3.4359,5.6514,11.5767,25.3933,3.1143,4.8832,12.085
30-06-16 07:00,55.384,3.2357,4.9953,12.6609,29.6733,3.0255,4.4889,9.3128
30-06-16 08:00,56.7254,3.3593,5.46,16.243,29.5299,2.8465,4.3794,9.839
30-06-16 09:00,44.6697,3.6937,6.486,17.6363,26.6476,3.3783,5.671,12.6994
30-06-16 10:00,41.5918,3.6433,6.0611,14.1565,25.0503,3.2946,4.989,11.488
30-06-16 11:00,48.0793,2.5083,3.4356,9.0453,22.9523,2.5243,3.403,7.8283
30-06-16 12:00,42.5133,2.8332,3.5486,8.041,27.3695,2.7751,3.4435,6.3464
30-06-16 13:00,39.7026,3.1512,4.1603,9.1973,18.2054,2.7805,3.4776,7.878
30-06-16 14:00,34.4038,3.0883,3.7612,7.7749,15.7828,2.9884,3.8023,7.804
30-06-16 15:00,36.9739,2.9652,3.9017,8.0796,18.2668,2.8976,3.4524,6.9488
30-06-16 16:00,47.6309,3.6164,5.1606,12.9163,20.0034,3.1729,4.2927,8.8968
30-06-16 17:00,29.1716,4.0276,5.986,11.9698,13.2291,3.4956,5.0503,11.4465
30-06-16 18:00,29.1511,3.4975,5.3217,15.0023,11.8017,3.4189,4.9786,11.6705
30-06-16 19:00,28.5777,3.0529,4.9095,14.301,9.9423,2.9055,4.1951,9.7619
30-06-16 20:00,36.1302,3.9232,6.0064,15.5335,17.9453,3.7517,5.5015,11.1991
30-06-16 21:00,43.4143,5.7264,7.8424,18.5759,26.0077,3.7399,5.3703,12.3849
30-06-16 22:00,32.8065,5.0083,7.771,16.522,18.789,4.1443,6.4103,15.1766
30-06-16 23:00,28.931,3.9047,5.5768,13.4348,14.1532,3.66,5.3162,12.3633
01-07-16 00:00,26.8473,3.7782,4.9913,10.0451,11.5396,3.8012,5.028,11.3017
01-07-16 01:00,17.9161,3.326,4.0192,9.7268,8.5779,3.5481,4.5831,8.5867
01-07-16 02:00,9.2153,4.072,5.2854,10.7521,6.5736,3.988,4.8221,8.3451
01-07-16 03:00,9.7529,4.5488,5.7837,12.3428,5.8917,4.4577,5.5883,9.144
01-07-16 04:00,9.7119,4.6583,5.8056,11.6422,7.618,4.6732,5.67,9.4886
01-07-16 05:00,15.3343,3.7262,4.6371,9.3887,8.4658,3.7114,4.4616,7.7937
01-07-16 06:00,32.4481,3.6453,4.697,9.2368,12.9444,3.7882,4.8592,9.722
01-07-16 07:00,42.1754,3.7884,5.7838,13.259,21.9734,3.4939,5.1728,12.1584
01-07-16 08:00,39.3125,4.0744,6.5672,15.7961,20.8036,3.9763,6.0503,14.3668
01-07-16 09:00,46.8445,4.5085,7.6076,16.5852,26.7858,4.3826,7.261,14.305
01-07-16 10:00,44.2949,4.6707,7.985,20.0346,25.0902,4.5402,6.996,18.4001
01-07-16 11:00,40.7521,4.6769,7.5564,20.5863,20.714,4.2626,6.6224,15.3492
01-07-16 12:00,32.9171,4.1226,6.0469,15.683,17.589,4.1085,5.5712,13.9103
01-07-16 13:00,30.1279,3.5797,5.0555,12.2375,14.8571,3.224,4.3247,9.6441
01-07-16 14:00,38.0592,3.2869,4.4794,10.8627,17.2122,3.1005,4.0227,7.2241
01-07-16 15:00,29.3047,2.4714,3.1962,8.1071,15.1131,2.3241,2.8019,6.7858
01-07-16 16:00,26.0077,3.0792,3.5906,5.7834,13.2905,2.224,2.5861,4.9283
01-07-16 17:00,35.1779,3.566,4.2306,6.8709,17.1958,2.6196,2.9666,6.2165
01-07-16 18:00,38.3357,3.5002,4.1932,7.5391,21.1952,2.9852,3.3275,6.1341
01-07-16 19:00,29.4276,3.403,4.2367,9.4194,12.1089,2.1974,2.6125,5.7494
01-07-16 20:00,33.2058,2.9938,3.6461,7.4276,13.1267,2.4336,2.7237,6.8561
01-07-16 21:00,27.3592,3.1029,3.9236,8.7237,13.7385,2.8792,3.5074,6.677
01-07-16 22:00,27.8994,3.4482,5.2267,12.9327,13.3991,3.3531,5.0491,13.5108
01-07-16 23:00,26.366,4.0634,7.1268,22.1389,12.0413,3.9644,7.0158,17.6886
02-07-16 00:00,27.2527,5.1092,9.8954,34.2243,11.8877,4.8494,8.8581,22.9609
02-07-16 01:00,24.8199,5.841,11.8458,38.5174,7.8433,5.5848,10.6882,29.4279
02-07-16 02:00,32.8884,5.6347,11.2906,32.0262,12.6926,5.4495,10.3564,25.2032
02-07-16 03:00,33.857,4.5254,8.1003,21.1823,13.2086,4.4862,8.4112,23.2695
02-07-16 04:00,22.3932,3.7933,7.0472,17.1075,14.5233,3.6672,6.442,14.1035
02-07-16 05:00,21.7481,3.7725,7.213,23.0222,8.2323,3.8782,6.791,16.1854
02-07-16 06:00,17.1814,4.1361,7.1147,18.2051,10.9355,3.9761,6.9917,16.049
02-07-16 07:00,15.1285,4.4,8.0248,20.84,11.6174,4.2085,7.3042,18.5565
02-07-16 08:00,21.3027,3.9733,6.9808,20.6963,6.676,3.7913,6.5853,16.1319
02-07-16 09:00,17.079,3.5335,5.8168,17.9829,7.9328,3.2388,5.3952,13.9027
02-07-16 10:00,16.3357,3.5359,5.9935,18.7908,7.9456,3.1966,5.1438,11.749
02-07-16 11:00,17.9391,3.5565,5.598,15.866,6.2818,3.2828,5.2804,12.3261
02-07-16 12:00,20.2368,3.3208,5.6438,15.1791,5.8978,3.0817,4.7416,10.8798
02-07-16 13:00,14.6626,3.0535,4.7008,11.6109,8.4269,2.8104,4.259,9.876
02-07-16 14:00,17.5521,3.8068,6.5369,19.7634,7.4214,3.4777,5.755,14.9995
02-07-16 15:00,15.2769,3.5752,6.2876,19.6873,7.9559,3.333,5.6695,13.177
02-07-16 16:00,27.0193,3.69,6.0301,17.1517,11.2857,3.3131,5.4379,16.3504
02-07-16 17:00,21.4922,3.6945,6.2767,15.9955,10.0959,3.4176,5.5216,15.0758
02-07-16 18:00,24.1544,3.6361,6.0735,16.2796,13.4544,3.525,5.3323,14.3771
02-07-16 19:00,33.6113,4.969,8.7628,25.8472,15.7275,4.9276,8.172,21.3076
02-07-16 20:00,38.2743,5.1049,8.458,19.6192,27.1852,4.6118,7.6868,17.8842
02-07-16 21:00,40.8361,4.8145,8.5882,28.6141,26.4172,4.5443,8.0148,19.8497
02-07-16 22:00,34.4448,5.4239,10.5169,31.1912,21.6007,5.2634,9.4767,26.0676
02-07-16 23:00,45.1919,6.2537,12.0867,32.0009,26.9886,5.2156,9.9832,25.1835
03-07-16 00:00,51.6928,3.7133,6.1989,15.2641,28.4548,3.148,5.2466,13.1408
03-07-16 01:00,39.6156,3.2099,5.0894,11.8821,12.7171,2.9182,4.6973,10.7974
03-07-16 02:00,52.4105,3.3706,5.134,9.4719,18.1849,2.9188,4.4591,9.2108
03-07-16 03:00,61.8962,2.9941,4.8581,9.5861,22.768,2.6195,4.1501,8.9765
03-07-16 04:00,50.8009,3.4153,6.2594,13.0893,16.6285,3.2086,5.1812,12.6428
03-07-16 05:00,32.1819,2.8925,4.8863,9.948,18.6149,2.7189,4.2538,10.8774
03-07-16 06:00,26.663,4.4353,8.5555,21.6713,12.7908,4.4799,8.5599,20.2959
03-07-16 07:00,21.2444,4.7677,9.167,22.5122,13.9561,4.6651,8.8965,20.7095
03-07-16 08:00,16.9869,3.5122,6.2419,17.4747,12.8584,3.3826,5.7745,15.0424
03-07-16 09:00,13.5158,3.5131,6.1358,17.8928,8.9593,3.2446,5.4585,13.4904
03-07-16 10:00,10.9662,3.4699,5.7162,15.2489,8.4842,3.0782,4.7278,13.1253
03-07-16 11:00,15.9548,3.2347,5.1261,14.7399,8.2528,2.9736,4.6797,11.5316
03-07-16 12:00,12.5533,3.2759,5.5377,18.171,5.0746,3.0465,4.9283,13.397
03-07-16 13:00,12.9629,3.2338,5.1133,15.8161,7.8125,3.1062,4.9563,12.1733
03-07-16 14:00,20.6628,3.5343,6.0872,16.2824,9.1416,3.3268,5.6939,13.7399
03-07-16 15:00,20.0894,3.5783,6.4414,17.78,10.4747,3.3786,5.8386,14.5341
03-07-16 16:00,17.9023,3.5142,6.3551,16.3596,11.5191,3.4475,5.7711,13.9929
03-07-16 17:00,16.3521,3.3089,5.1789,15.1751,10.0508,3.1847,5.3873,12.8945
03-07-16 18:00,16.9685,3.561,5.76,15.1533,10.3109,3.3487,5.3032,13.1104
03-07-16 19:00,20.1385,3.7715,5.8752,14.6582,10.6775,3.4249,5.3219,11.9731
03-07-16 20:00,29.7271,4.0181,6.6615,17.0817,14.8059,3.5699,5.9567,13.8003
03-07-16 21:00,38.4842,4.4021,7.4203,18.0722,22.3256,4.1428,6.6093,15.7304
03-07-16 22:00,34.4448,4.5829,7.9437,20.5496,22.9215,3.974,6.645,15.7396
03-07-16 23:00,42.7667,4.2177,7.1522,20.2446,29.1665,3.8464,6.4817,17.4132
04-07-16 00:00,42.6566,4.5431,7.5693,18.1382,26.8166,3.8082,6.5676,17.1014
04-07-16 01:00,43.7881,3.6949,6.7031,17.8384,21.2362,3.744,6.5595,15.566
04-07-16 02:00,36.5489,3.574,5.6515,13.4022,22.2519,3.3959,5.605,14.0141
04-07-16 03:00,37.9773,3.4116,5.4549,13.762,20.7959,3.2603,5.2902,12.6274
04-07-16 04:00,37.8872,3.2679,5.4396,13.895,30.4515,2.9369,4.433,11.4522
04-07-16 05:00,52.6194,3.194,5.192,14.4975,31.0479,2.8776,4.3583,10.8459
04-07-16 06:00,56.582,3.4113,5.9152,16.7988,41.0081,3.2933,5.5053,13.6517
04-07-16 07:00,54.9232,3.7358,6.4634,20.7425,42.071,3.598,5.9056,16.5647
04-07-16 08:00,42.0464,3.4719,6.5499,17.3009,38.3357,3.4683,6.5449,17.9403
04-07-16 09:00,49.1893,3.4258,5.6406,15.818,27.5476,3.3061,5.4677,14.2974
04-07-16 10:00,45.1796,3.2011,5.7968,18.9502,21.8608,3.0784,5.0257,14.9603
04-07-16 11:00,46.7216,3.0017,5.1899,14.9197,17.2879,2.8541,4.7011,12.6563
04-07-16 12:00,35.0899,2.9218,4.6165,13.1978,17.2081,2.5259,4.08,11.7017
04-07-16 13:00,41.4935,2.4516,3.8962,10.4787,20.1303,2.3683,3.5644,10.5308
04-07-16 14:00,41.4689,2.4299,3.859,9.4655,20.4457,2.3576,3.6134,9.4247
04-07-16 15:00,41.0511,2.5149,3.8335,10.7977,21.3898,2.3181,3.507,10.5778
04-07-16 16:00,45.667,3.1431,5.0554,13.0547,42.8819,2.8542,3.9491,11.1752
04-07-16 17:00,45.8001,2.9688,4.4698,13.6773,32.0795,2.7822,4.153,11.2006
04-07-16 18:00,35.1922,2.7774,4.192,10.9647,34.8953,2.5858,3.8531,11.1571
04-07-16 19:00,36.7199,2.6676,3.4343,7.9087,26.965,2.5583,3.4446,8.1026
04-07-16 20:00,41.6716,3.0405,3.8326,7.3591,25.9503,2.9175,3.8774,7.6167
04-07-16 21:00,32.4993,3.1029,3.9655,7.8061,22.8744,2.8997,3.6599,7.8903
04-07-16 22:00,38.3295,2.872,3.9181,7.1576,19.2702,2.7138,3.3876,7.1284
04-07-16 23:00,29.4788,2.9589,3.9981,7.3102,16.8886,2.7779,3.5605,7.6405
05-07-16 00:00,45.4192,3.9984,5.3221,10.1877,29.2023,3.5542,4.6998,8.9594
05-07-16 01:00,41.1105,5.5349,6.7539,11.2739,30.0035,5.209,6.2603,10.5759
05-07-16 02:00,35.7001,5.1401,6.3907,12.3942,20.9392,5.0684,6.3421,10.6237
05-07-16 03:00,29.0037,3.2288,4.8213,15.0453,22.6697,3.2184,4.7142,10.7251
05-07-16 04:00,28.25,3.3719,4.8615,13.4866,17.1302,3.3328,4.9594,11.335
05-07-16 05:00,34.496,3.0913,4.661,20.3606,19.5569,2.9267,4.6594,10.6228
05-07-16 06:00,35.3766,3.0373,4.4587,12.0489,23.4499,2.9895,4.1319,9.6448
05-07-16 07:00,39.4415,3.9298,6.1642,17.0678,23.7141,3.7302,5.6127,13.6337
05-07-16 08:00,48.2985,4.0629,5.7805,13.5324,31.7805,4.0319,5.8671,11.8646
05-07-16 09:00,49.3818,4.0024,6.2123,20.2283,29.3968,3.8922,6.0213,12.7156
05-07-16 10:00,30.39,4.0006,6.5424,15.9256,17.2388,3.9186,6.372,14.6598
05-07-16 11:00,20.3146,4.0204,6.8115,15.8816,14.0277,3.6961,5.759,13.3993
05-07-16 12:00,22.3318,4.3081,7.3147,19.3726,16.563,4.1115,6.6819,16.6681
05-07-16 13:00,22.0451,4.0079,7.0937,21.3148,15.1561,3.6375,5.7031,13.3598
05-07-16 14:00,20.7344,4.2544,7.0159,19.1665,19.301,3.8982,6.4273,13.9988
05-07-16 15:00,24.098,5.0236,8.5313,23.9367,24.6233,4.3548,7.3945,17.2739
05-07-16 16:00,19.3644,4.8299,8.4742,20.8544,28.6391,4.153,7.1543,17.7915
05-07-16 17:00,17.1405,4.1746,7.6497,22.0232,30.1402,4.0589,6.9492,17.3972
05-07-16 18:00,21.7973,4.0671,6.8334,21.4713,22.9052,3.6795,6.3149,15.6938
05-07-16 19:00,19.8621,4.0045,6.7817,20.8868,22.0922,3.7093,6.1617,15.0513
05-07-16 20:00,25.3114,4.326,7.5422,18.2507,27.5538,3.8043,5.9174,14.0754
05-07-16 21:00,23.9905,3.9209,6.5308,20.1342,23.2738,3.5726,5.9145,14.5142
05-07-16 22:00,18.0927,3.5049,6.0444,18.2097,18.7869,3.297,5.1184,12.1239
05-07-16 23:00,24.9305,3.5402,5.9712,14.7197,18.7583,3.1874,5.2338,12.5436
06-07-16 00:00,23.3086,3.4368,5.5685,14.1711,16.6674,3.1399,5.0348,13.3325
06-07-16 01:00,14.55,3.0032,5.4251,14.6944,20.4989,2.9122,4.8701,13.0433
06-07-16 02:00,26.2944,3.0263,4.9264,11.5362,18.9897,2.6957,4.0899,9.5514
06-07-16 03:00,26.2841,2.8789,4.7272,11.2071,20.9392,2.653,3.8313,9.4126
06-07-16 04:00,22.9768,2.5015,4.2313,9.5061,17.6422,2.2539,3.4169,9.4876
06-07-16 05:00,55.6093,2.5865,3.7959,9.755,26.0363,2.2882,3.437,8.7679
06-07-16 06:00,72.5061,2.8664,4.4271,11.6733,47.6841,2.5438,3.8695,11.2597
06-07-16 07:00,43.0253,2.2863,3.3684,9.8378,39.9944,2.1665,3.2796,9.3199
06-07-16 08:00,40.5576,2.313,3.312,11.4331,41.6634,2.0976,2.9895,8.2156
06-07-16 09:00,34.8154,2.3626,3.4003,8.7503,31.8112,2.0402,2.8358,6.2802
06-07-16 10:00,26.3046,2.0258,2.5792,9.0878,20.1764,1.8772,2.5418,6.0601
06-07-16 11:00,44.8325,2.1758,3.3416,11.741,20.2839,1.9872,2.8716,7.3014
06-07-16 12:00,22.1884,2.2656,3.3117,11.1399,26.1346,2.0776,2.6808,7.6205
06-07-16 13:00,33.1751,2.3604,3.1216,9.5411,26.0793,2.031,2.7155,7.2267
06-07-16 14:00,29.5299,2.2869,3.2567,11.0749,27.3848,2.1057,2.8744,7.0627
06-07-16 15:00,29.7552,2.2473,3.2413,8.4072,26.7961,2.1798,2.7582,6.9516
06-07-16 16:00,29.9129,2.5963,3.6397,9.6844,30.0603,2.239,3.2052,7.8385
06-07-16 17:00,29.9395,2.7377,3.6757,9.5558,31.3013,2.4421,3.3824,10.1746
06-07-16 18:00,30.7177,2.6904,3.8121,8.6625,30.1955,2.338,3.086,8.5631
06-07-16 19:00,33.4618,2.4058,3.278,8.5252,29.2432,2.4071,3.3367,9.4198
06-07-16 20:00,35.737,2.754,4.1341,11.943,32.6734,3.04,4.1245,10.2609
06-07-16 21:00,29.8269,2.6391,3.817,8.9535,24.4267,2.5468,3.4396,9.2774
06-07-16 22:00,39.3309,2.7492,3.8698,9.6905,25.1066,2.411,3.4737,7.7818
06-07-16 23:00,42.7898,2.8196,3.9664,12.0179,23.6296,2.3137,3.2513,7.2066
07-07-16 00:00,50.2132,2.514,3.4666,9.443,31.1109,2.2638,3.1456,7.5657
07-07-16 01:00,53.8174,2.6755,3.9067,10.8648,40.5474,2.2709,3.0492,6.9285
07-07-16 02:00,30.1443,2.5552,3.4949,8.7033,27.136,2.4609,3.5341,7.698
07-07-16 03:00,34.5144,3.0616,4.2881,9.9424,25.2397,2.7614,3.8674,8.8793
07-07-16 04:00,49.1688,3.7286,4.8842,10.268,36.1302,3.8273,5.0662,10.0167
07-07-16 05:00,64.2717,3.9475,5.0912,12.1755,34.8953,3.9352,4.9404,9.4988
07-07-16 06:00,72.6351,3.8342,5.2334,11.3158,46.5005,3.7855,4.7312,11.1079
07-07-16 07:00,71.5006,3.8412,5.3395,12.1591,50.546,3.5187,4.6212,10.6089
07-07-16 08:00,61.632,3.625,4.687,11.538,39.5644,2.7903,3.9611,10.3253
07-07-16 09:00,54.012,2.8946,3.9621,11.5742,30.8713,2.5117,3.4228,10.6731
07-07-16 10:00,56.1581,3.2302,4.9088,15.1837,27.3388,2.4575,3.3636,9.0231
07-07-16 11:00,58.2223,3.2054,4.716,15.8703,21.3857,2.2294,2.9375,9.7673
07-07-16 12:00,49.3838,2.7179,3.8369,11.9723,42.0935,2.6747,3.3593,9.0411
07-07-16 13:00,39.7548,3.3513,4.3788,12.8944,29.9651,3.1719,4.1058,10.0163
07-07-16 14:00,48.1039,3.4419,4.8702,14.0884,30.2754,3.0836,3.9807,10.4176
07-07-16 15:00,46.2854,3.188,4.5161,15.4147,30.4617,3.0301,4.1054,10.1773
07-07-16 16:00,44.4997,3.9513,5.61,14.7713,26.4848,3.5503,4.818,14.151
07-07-16 17:00,31.713,3.5186,5.1962,15.0761,25.6902,3.4216,4.9744,13.4209
07-07-16 18:00,28.0248,3.1726,4.7214,10.7736,23.6035,3.0418,4.4004,11.4138
07-07-16 19:00,38.4217,2.7789,3.957,13.5238,28.0145,2.962,4.2842,10.0105
07-07-16 20:00,45.5175,2.9485,4.3097,9.2348,34.1274,2.9541,4.3172,9.3935
07-07-16 21:00,50.8583,3.0454,4.6949,13.1517,35.1564,2.7671,3.8659,9.7297
07-07-16 22:00,79.7309,3.2614,4.4406,12.5757,66.2888,2.8222,4.0089,11.0624
07-07-16 23:00,51.9539,3.4375,4.7901,11.1115,37.8288,3.1005,4.1616,9.8084
08-07-16 00:00,44.6697,3.1097,4.545,10.3466,28.8849,2.8033,3.9922,8.8942
08-07-16 01:00,58.4148,3.3785,4.8761,10.1104,32.9908,3.1049,4.0548,10.9471
08-07-16 02:00,49.6951,4.0191,5.623,14.2238,37.322,3.9788,5.3442,10.282
08-07-16 03:00,43.701,5.7557,7.4932,13.7688,28.205,5.874,6.9333,12.7345
08-07-16 04:00,39.2675,6.6015,8.1754,14.7189,26.9189,6.4704,8.0248,12.351
08-07-16 05:00,54.4256,7.2962,8.9473,14.2448,33.04,7.7755,9.3732,14.7491
08-07-16 06:00,69.852,3.7965,5.1167,11.9288,50.1129,3.598,4.6616,9.7687
08-07-16 07:00,75.7929,2.8188,4.073,11.5329,54.6468,2.5954,3.6095,9.5639
08-07-16 08:00,56.4387,3.8355,5.6338,13.1525,41.3276,3.5514,5.0343,12.6495
08-07-16 09:00,46.568,4.5438,6.5074,19.2743,39.8204,4.2199,5.969,13.3734
08-07-16 10:00,39.9791,3.4675,5.5539,21.1922,41.3092,3.2041,5.2177,17.9758
08-07-16 11:00,33.9635,3.99,7.0942,24.7855,33.3594,3.7411,6.1858,16.1719
08-07-16 12:00,38.5753,3.1599,4.3142,10.9119,23.1734,2.9692,4.961,9.6908
08-07-16 13:00,35.0284,3.2758,5.1143,14.5577,24.1441,2.9247,4.7658,12.3982
08-07-16 14:00,33.1567,3.9706,6.7317,19.3527,24.6725,3.5523,5.7614,14.8678
08-07-16 15:00,19.9972,3.5972,5.6697,16.0345,15.4868,3.5333,5.341,14.7821
08-07-16 16:00,17.2633,3.4507,5.7465,16.2418,14.0073,3.1645,4.7678,12.4434
08-07-16 17:00,19.2293,3.3524,5.2222,16.3406,13.0612,3.507,5.5821,13.2614
08-07-16 18:00,21.4512,3.6686,6.2251,17.2696,17.3555,3.4477,5.6273,15.7158
08-07-16 19:00,23.9905,4.7216,8.9599,26.1152,17.4599,4.2867,7.3325,21.0131
08-07-16 20:00,29.2023,5.1826,9.5109,31.9084,22.6697,4.7517,8.8029,25.4055
08-07-16 21:00,30.7607,5.7045,11.3817,30.3802,27.7688,5.1003,9.0863,26.8666
08-07-16 22:00,35.9499,6.8399,13.6765,40.434,29.3764,6.1293,11.4128,33.0531
08-07-16 23:00,36.7015,6.9849,14.6407,44.7673,29.2535,6.5225,12.4508,33.253
09-07-16 00:00,39.4108,6.4343,12.4222,36.052,27.2282,5.8583,10.5536,26.1034
09-07-16 01:00,46.31,6.4154,12.2766,33.3682,30.5539,5.4631,9.8295,24.4032
09-07-16 02:00,45.7796,6.2014,11.5045,31.8585,31.0556,5.4077,9.4316,22.911
09-07-16 03:00,49.3531,5.4716,9.7478,25.2632,34.9363,4.8785,8.9963,20.4166
09-07-16 04:00,46.5803,5.5277,10.0849,26.1381,37.7459,4.8919,8.2265,22.6565
09-07-16 05:00,42.3904,5.4234,10.0794,24.8365,35.3561,4.8127,8.7315,20.4517
09-07-16 06:00,44.6635,4.5343,8.4446,21.046,37.9824,4.4597,7.4792,17.448
09-07-16 07:00,42.5952,3.8224,6.8665,15.4406,34.9055,3.7009,6.0519,16.642
09-07-16 08:00,30.7484,3.6484,6.2171,17.874,23.8369,3.8323,6.2803,16.1022
09-07-16 09:00,36.4373,3.2821,5.4304,16.2898,19.0296,3.2104,5.1898,16.9765
09-07-16 10:00,38.4995,4.026,7.2585,22.3082,18.0415,3.7297,6.774,18.0174
09-07-16 11:00,24.2547,3.7928,6.2617,20.3688,14.2653,3.5698,5.8406,16.6626
09-07-16 12:00,25.3728,3.7641,6.4423,18.6194,13.2086,3.6453,6.0321,14.3803
09-07-16 13:00,26.9271,4.2998,7.5919,25.1938,18.5658,4.2851,6.9719,19.6847
09-07-16 14:00,34.1376,5.1643,8.8002,24.4859,23.1919,4.9391,8.34,21.6492
09-07-16 15:00,36.8981,4.8244,7.7203,21.0596,28.1988,4.6035,7.3057,18.2304
09-07-16 16:00,26.4377,4.0561,6.2322,16.4867,18.3948,3.6738,5.9038,16.7665
09-07-16 17:00,28.8378,4.278,6.1794,16.7614,19.3112,3.6456,5.4525,14.0575
09-07-16 18:00,23.627,3.5526,5.1632,14.8095,15.9118,2.9864,4.2555,12.0598
09-07-16 19:00,27.1852,3.588,5.1714,14.9794,16.864,3.0105,4.1363,11.3072
09-07-16 20:00,35.8783,3.4115,4.9238,13.68,22.6082,2.7333,3.8206,9.3587
09-07-16 21:00,35.4892,3.784,5.2721,15.0031,22.127,2.8164,4.2142,10.382
09-07-16 22:00,27.9592,2.9037,3.8746,11.3284,22.1106,2.6892,3.6307,9.4255
09-07-16 23:00,27.4411,2.64,3.8831,10.0092,19.0347,2.5673,3.3185,9.119
10-07-16 00:00,32.4277,2.7244,3.7672,10.0514,21.1706,2.3321,3.0617,8.2221
10-07-16 01:00,34.2072,2.3882,3.044,8.0598,21.7686,2.2739,3.0502,7.3585
10-07-16 02:00,28.8849,2.372,3.3246,8.5998,15.0107,2.3023,3.0229,6.879
10-07-16 03:00,32.057,2.4502,3.418,10.1956,15.8626,2.3638,3.237,8.0498
10-07-16 04:00,25.1783,3.0502,4.0012,9.5578,18.0927,2.431,3.1097,8.3785
10-07-16 05:00,20.458,3.8987,4.7468,8.6284,12.711,3.6816,4.5516,8.679
10-07-16 06:00,16.8026,3.6852,4.512,9.3184,13.4851,3.6887,4.3481,7.4913
10-07-16 07:00,17.8101,3.4115,4.0832,9.3003,13.1902,3.5053,4.2015,8.8353
10-07-16 08:00,16.7719,3.275,3.9885,7.9606,13.352,3.3235,3.9738,9.0092
10-07-16 09:00,20.7549,3.0044,3.5346,8.5582,13.1984,3.174,3.8946,8.1388
10-07-16 10:00,24.0673,2.9393,3.5805,10.1274,11.7342,2.7577,3.2236,6.4728
10-07-16 11:00,29.6323,2.8521,3.3704,7.7477,11.5601,2.6439,3.2888,6.293
10-07-16 12:00,18.8607,2.6503,3.2066,9.0022,12.0598,2.5243,2.9502,8.1468
10-07-16 13:00,30.8303,2.4785,3.0251,11.5934,11.7239,2.3663,3.0021,7.1419
10-07-16 14:00,26.1469,2.8887,3.8993,11.2797,13.1241,2.6049,3.2452,9.1743
10-07-16 15:00,22.8437,3.5839,4.9224,12.4605,13.5875,3.2273,4.5946,12.9577
10-07-16 16:00,13.0243,3.2508,4.6304,14.5455,13.8107,2.9089,4.008,9.4563
10-07-16 17:00,21.8198,3.5316,5.2459,17.8875,13.7001,3.3398,4.8277,12.3957
10-07-16 18:00,13.7308,3.0918,4.5653,11.1645,9.9833,2.8026,4.1514,10.9496
10-07-16 19:00,18.32,2.778,3.868,8.9998,15.5944,2.6078,3.5662,8.0229
10-07-16 20:00,14.6319,3.4016,4.6617,10.9261,13.6387,2.8969,4.0794,10.5758
10-07-16 21:00,28.8132,2.8497,4.2766,11.4258,25.594,2.6828,4.2456,10.5023
10-07-16 22:00,12.9424,2.9112,4.5791,14.5789,13.7308,2.7656,4.2788,11.4513
10-07-16 23:00,14.3329,2.5802,3.9053,11.3213,11.1382,2.3792,3.3953,9.6408
11-07-16 00:00,9.9423,3.8535,7.1908,22.1262,10.5259,3.7215,6.6379,19.0458
11-07-16 01:00,8.519,4.5983,8.4345,28.1797,11.8693,4.4002,7.9582,24.1965
11-07-16 02:00,13.8537,4.9959,9.139,29.132,12.5123,4.7011,8.4229,26.2407
11-07-16 03:00,12.3792,4.6346,8.594,23.2629,11.4086,4.4144,7.7845,19.2141
11-07-16 04:00,13.7185,4.898,9.3224,28.7237,15.6169,4.864,8.728,23.5278
11-07-16 05:00,22.4342,5.3295,10.0302,28.4001,15.6455,5.0285,9.1662,24.8356
11-07-16 06:00,36.6278,5.7131,10.6448,28.5789,22.8908,5.1172,9.394,25.2518
