localTime,ggd,ggd_os,ecn_AB46,ecn_AB47,waag_1184527,waag_1184739,waag_1183931,waag_53788,waag_26296,waag_1184206,waag_1185325,waag_54200,waag_1184453,waag_717780,waag_55303,waag_55300,waag_13905017,waag_14560051,waag_1184838,waag_54911
2016-06-08 12:00:00+02:00, 23.300, 14.800, 46.150, 24.445, 24.343, 19.710, 20.762, 24.486, 24.875, 23.709, 20.328, 20.495, 27.681, 24.858, 25.127, 21.897,, 29.078, 23.357, 21.105
2016-06-08 13:00:00+02:00, 23.000, 15.800, 42.442, 13.598,,,,,,,  7.013,,,,,,,,,
2016-06-08 14:00:00+02:00, 22.100, 17.800, 44.479, 16.416,,,,,,, 14.666,,,,,,,,,
2016-06-08 15:00:00+02:00, 21.600, 16.700, 43.937, 19.373,, 19.071,,,,, 12.107, 15.704,,,,,,,,  7.868
2016-06-08 16:00:00+02:00, 19.500, 15.000, 33.009, 20.820, 16.716, 15.934, 22.628, 22.767, 17.154, 33.491, 25.957, 17.443, 12.397, 18.302, 14.189, 15.333,, 38.256, 21.523, 17.715
2016-06-08 17:00:00+02:00, 15.800, 15.700, 38.162, 19.475, 23.581, 24.256, 23.549, 21.586, 21.834, 26.177, 27.008, 18.941, 23.265, 22.600, 21.650, 21.325, 23.985, 23.503, 23.827, 20.957
2016-06-08 18:00:00+02:00, 12.800, 18.400, 40.005, 29.827, 28.018, 28.374, 25.126, 23.904, 22.791, 20.816, 28.795, 21.783, 26.016, 23.943, 22.779, 24.599, 23.862, 13.349, 25.229, 24.191
2016-06-08 19:00:00+02:00, 14.200, 15.700, 43.023, 33.476, 23.717, 23.044, 20.998, 20.096, 21.083, 15.212, 24.499, 19.197, 22.335, 20.475, 20.576, 22.197, 22.960,  9.514, 22.358, 21.093
2016-06-08 20:00:00+02:00, 13.600, 17.200, 32.387, 25.229, 21.788, 21.211, 18.616, 19.624, 19.497, 13.395, 20.990, 18.883, 20.737, 19.946, 19.179, 19.794, 21.198,  8.903, 19.550, 19.461
2016-06-08 21:00:00+02:00, 10.000, 13.300, 38.299, 22.485, 15.056, 15.053, 13.488, 12.922, 13.899, 11.855, 15.803, 13.556, 14.365, 13.111, 13.371, 15.076, 16.111,  8.492, 14.127, 14.497
2016-06-08 22:00:00+02:00, 13.100, 13.000, 31.957, 18.144, 16.171, 14.641, 14.110, 14.333, 15.133, 15.497, 14.560, 14.379, 16.097, 14.334, 14.478, 15.060, 16.536, 12.132, 13.586, 14.722
2016-06-08 23:00:00+02:00, 13.200, 14.200, 32.430, 18.492, 13.099, 12.344, 12.713, 12.882, 13.538, 14.871, 13.386, 13.749, 13.952, 12.748, 12.844, 13.661, 14.741, 12.947, 12.579, 13.112
2016-06-09 00:00:00+02:00, 14.300, 16.600, 28.219, 19.608, 13.037, 13.014, 12.769, 12.405, 13.414, 17.087, 13.325, 14.084, 13.650, 13.296, 13.415, 14.036, 14.102, 13.381, 11.927, 13.159
2016-06-09 01:00:00+02:00, 13.400, 12.000, 24.734, 15.134, 12.561, 11.541, 11.798, 12.300, 13.404, 17.191, 11.459, 13.244, 12.970, 12.470, 12.996, 12.633, 12.832, 14.478, 10.719, 12.432
2016-06-09 02:00:00+02:00, 11.600, 11.900, 17.530, 12.699,  9.535, 10.257, 10.226, 10.325, 11.474, 16.470,  9.235, 11.910, 11.536, 10.601, 10.883, 11.182, 11.062, 14.348,  9.526, 10.436
2016-06-09 03:00:00+02:00, 19.200,  9.300, 10.659,  7.024, 15.405, 15.958, 15.091, 14.935, 17.055, 21.683, 14.138, 16.778, 15.437, 15.181, 16.382, 15.843, 16.237, 19.559, 14.623, 15.983
2016-06-09 04:00:00+02:00, 16.500,  9.900, 16.204,  7.237, 10.515, 10.899, 11.735, 11.346, 13.357, 20.518,  9.951, 12.434, 11.717, 11.884, 12.678, 12.363, 12.977, 18.394, 11.235, 12.208
2016-06-09 05:00:00+02:00, 14.500,  6.800, 13.311,  9.830,  9.398, 10.503,  9.808,  9.746, 11.158, 21.570,  9.135, 11.806, 10.059, 10.145, 11.505, 11.111, 11.293, 19.898,  9.301, 10.370
2016-06-09 06:00:00+02:00, 16.100,  9.900, 13.075, 11.120, 11.775, 11.575, 12.151, 12.260, 13.096, 22.074, 12.502, 13.909, 11.863, 12.321, 13.787, 13.276, 12.558, 19.762, 11.446, 12.707
2016-06-09 07:00:00+02:00, 18.100, 18.200, 41.475, 26.067, 11.295, 11.506, 11.516, 12.610, 13.988, 20.535, 11.059, 13.422, 12.208, 12.915, 13.702, 13.715, 12.332, 18.235, 12.207, 12.327
2016-06-09 08:00:00+02:00, 25.800, 29.700, 51.176, 37.795, 19.244, 19.290, 19.700, 20.980, 22.114, 24.240, 20.242, 22.656, 18.937, 21.032, 22.220, 21.921, 18.957, 23.294, 20.947, 20.568
2016-06-09 09:00:00+02:00, 21.500, 22.300, 59.396, 39.435, 15.508, 17.361, 14.520, 15.836, 17.516, 14.824, 17.530, 18.332, 14.369, 16.353, 17.753, 18.041, 12.730, 13.662, 17.867, 17.234
2016-06-09 10:00:00+02:00, 17.600, 16.400, 45.104, 31.537, 13.407, 15.894, 12.383, 16.047, 17.515, 15.223, 15.131, 15.032, 16.732, 17.516, 18.162, 16.805, 16.676,  9.112, 17.028, 14.568
2016-06-09 11:00:00+02:00, 23.600, 15.200, 55.323, 32.813, 16.408, 15.925,  1.906, 11.336, 15.241, 19.919, 14.247, 17.179, 15.611, 13.047, 17.613, 13.781,, 28.715, 13.514, 17.892
2016-06-09 12:00:00+02:00, 19.300, 17.200, 53.049, 25.997,  3.937, 13.808,,,, 25.615,  9.786,  4.792,, -0.596,  5.871, -0.942,, 38.117,,  1.633
2016-06-09 13:00:00+02:00, 18.700, 13.700, 66.012, 26.491,, 11.322,,,, 36.352,  7.638,  5.189,,,,,,,,
2016-06-09 14:00:00+02:00, 19.800, 14.100, 52.478, 22.557,,  9.344,,,,,  9.030,,,,,,,,,
2016-06-09 15:00:00+02:00, 17.000, 17.800, 36.990, 30.216,, 16.168,,,,, 13.578, 16.929,  4.558,,,  6.960,,,,  5.471
2016-06-09 16:00:00+02:00, 17.900, 17.500, 48.190, 26.958,  7.220, 13.847, 11.359, 11.087, 10.499, 28.815, 22.362, 13.696,  6.212, 12.868,  6.871, 10.980,, 34.886, 17.620, 14.240
2016-06-09 17:00:00+02:00, 17.600, 15.300, 46.414, 29.131, 21.876, 23.265, 21.045, 22.026, 22.010, 18.241, 25.741, 20.607, 22.812, 23.212, 21.623, 19.176, 21.748, 18.380, 20.571, 18.314
2016-06-09 18:00:00+02:00, 18.400, 16.600, 58.640, 32.813, 20.595, 23.764, 19.150, 20.369, 22.073,  9.615, 22.158, 20.134, 22.975, 22.035, 20.833, 21.190, 22.240, 12.003, 19.666, 19.423
2016-06-09 19:00:00+02:00, 18.700, 14.900, 49.916, 30.144, 20.906, 24.979, 15.651, 19.538, 19.943,  4.247, 22.298, 21.144, 19.285, 19.372, 20.195, 19.252, 17.883,  6.351, 15.871, 17.681
2016-06-09 20:00:00+02:00, 22.900, 14.900, 50.723, 24.777, 23.407, 27.566, 21.197, 24.098, 25.583, 12.555, 24.468,, 24.531,, 23.786, 23.406, 22.695, 14.413, 20.606, 22.463
2016-06-09 21:00:00+02:00, 19.700, 20.700, 39.339, 27.503, 22.669, 24.416, 20.787, 22.915, 24.118, 17.943, 23.004,, 24.059, 26.220, 22.835, 22.042, 23.291, 15.559, 20.425, 21.225
2016-06-09 22:00:00+02:00, 24.800, 18.400, 27.363, 28.432, 27.914, 28.143, 25.554, 27.063, 28.392, 23.213, 26.640, 32.221, 27.982, 28.566, 26.974, 26.683, 26.026, 18.555, 24.727, 25.836
2016-06-09 23:00:00+02:00, 27.000, 19.100, 29.499, 22.578, 26.914, 26.479, 24.441, 25.674, 27.293, 24.323, 25.860, 28.972, 26.171, 26.985, 25.756, 26.323, 25.777, 17.875, 24.229, 25.293
2016-06-10 00:00:00+02:00, 27.700, 20.000, 41.285, 28.240, 26.115, 25.313, 24.601, 25.530, 26.763, 23.683, 26.388, 28.907, 25.789, 26.576, 26.210, 25.788, 24.149, 17.990, 22.121, 25.570
2016-06-10 01:00:00+02:00, 21.700, 16.500, 26.924, 25.692, 20.756, 20.854, 18.480, 19.738, 20.678, 21.252, 20.028, 22.588, 19.553, 19.878, 20.515, 20.316, 19.221, 17.908, 16.351, 20.194
2016-06-10 02:00:00+02:00, 15.800, 10.900, 33.882, 19.711, 14.686, 14.830, 13.297, 14.157, 14.982, 16.593, 14.671, 15.857, 14.312, 14.560, 14.713, 15.328, 13.511, 13.005, 11.270, 14.998
2016-06-10 03:00:00+02:00, 14.500, 10.400, 31.676, 18.320, 13.920, 14.385, 12.275, 13.319, 13.568, 15.440, 13.058, 15.521, 13.354, 13.408, 14.251, 14.328, 11.774, 11.169, 10.216, 14.173
2016-06-10 04:00:00+02:00, 22.200,  7.400, 20.893, 16.106, 18.885, 19.500, 18.119, 19.392, 20.416, 17.651, 17.843, 21.030, 19.221, 20.062, 20.410, 20.454, 17.471, 13.434, 17.041, 19.819
2016-06-10 05:00:00+02:00, 24.200, 10.000, 24.851, 16.477, 20.199, 19.458, 18.997, 19.941, 21.696, 18.380, 17.439, 22.564, 20.369, 20.946, 21.741, 21.380, 18.601, 17.339, 19.070, 21.314
2016-06-10 06:00:00+02:00, 21.400, 14.200, 25.305, 21.001, 16.540, 16.718, 17.130, 17.903, 20.253, 19.185, 14.416, 19.520, 18.684, 19.622, 19.417, 19.776, 16.979, 17.567, 18.054, 18.991
2016-06-10 07:00:00+02:00, 25.700, 18.600, 54.462, 32.745, 20.671, 20.170, 21.340, 21.611, 23.344, 21.951, 19.836, 24.797, 21.621, 22.552, 23.685, 23.079, 19.970, 21.321, 21.942, 23.239
2016-06-10 08:00:00+02:00, 33.000, 28.400, 77.157, 46.310, 29.117, 29.676, 27.469, 28.680, 30.835, 23.517, 28.501, 29.394, 28.063, 29.202, 31.296, 29.243, 25.502, 23.259, 29.244, 30.435
2016-06-10 09:00:00+02:00, 49.300, 41.600, 79.252, 54.145, 38.160, 38.879, 39.233, 41.249, 45.023, 23.165, 36.928, 45.305, 39.677, 42.965, 43.501, 42.587, 34.347, 22.823, 43.691, 41.079
2016-06-10 10:00:00+02:00, 44.200, 24.800, 73.139, 41.045, 34.640, 36.300, 34.898, 39.199, 41.755, 25.139, 34.337, 40.104, 37.964, 40.215, 42.035, 37.540, 42.679, 24.658, 36.932, 36.666
2016-06-10 11:00:00+02:00, 37.300, 27.900, 75.402, 40.998, 30.735, 37.612,,,,, 19.625, 28.605,,,,,, 42.288,, 26.041
2016-06-10 12:00:00+02:00, 33.900, 38.100, 69.686, 44.221,,,,,,,  7.220,,,,,,,,,
2016-06-10 13:00:00+02:00, 32.900, 26.200, 64.622, 37.248,,,,,,,,,,,  6.833,,,,,
2016-06-10 14:00:00+02:00, 32.500, 18.700, 63.627, 31.891,,,,,,,,,,, 21.380,,,,,
2016-06-10 15:00:00+02:00, 25.200, 21.200, 58.788, 29.131,,,,,,,,,,, 14.253,,,,,
2016-06-10 16:00:00+02:00, 22.400, 16.600, 46.711, 21.502,,,,,,,,,,, 10.149,,,,,
2016-06-10 17:00:00+02:00, 13.500, 17.500, 55.458, 22.209,,,,,,,,,,, 19.041,,,,,
2016-06-10 18:00:00+02:00, 11.900, 16.300, 52.548, 19.393,,,,,,,,,,, 19.645,,,,,
2016-06-10 19:00:00+02:00, 13.500, 19.500, 32.325, 12.858,,,,,,,,,,, 17.076,,,,,
2016-06-10 20:00:00+02:00, 13.600, 15.200, 48.571, 14.273,,,,,,,,,,, 16.736,,,,,
2016-06-10 21:00:00+02:00, 12.100, 17.200, 59.009, 25.582,,,,,,,,,,, 10.646,,,,,
2016-06-10 22:00:00+02:00, 12.700, 13.600, 56.662, 28.168,,,,,,,,,,, 12.225,,,,,
2016-06-10 23:00:00+02:00, 12.400, 16.300, 52.875, 24.900,,,,,,,,,,, 10.866,,,,,
2016-06-11 00:00:00+02:00, 15.700, 15.800, 67.745, 33.851,,,,,,,,,,, 16.174,,,,,
2016-06-11 01:00:00+02:00, 20.900, 24.400, 55.640, 27.421,,,,,,,,,,, 15.663,,,,,
2016-06-11 02:00:00+02:00, 17.900,  9.900, 28.967, 11.101,,,,,,,,,,, 14.118,,,,,
2016-06-11 03:00:00+02:00, 10.400,  8.900, 13.690, 11.314,,,,,,,,,,,  9.285,,,,,
2016-06-11 04:00:00+02:00,  5.900, 10.600, 12.174,  9.443,,,,,,,,,,,  7.296,,,,,
2016-06-11 05:00:00+02:00,  8.300, 10.900, 16.864, 10.270,,,,,,,,,,,  7.156,,,,,
2016-06-11 06:00:00+02:00, 11.900, 10.400, 12.062,  8.423,,,,,,,,,,,  7.944,,,,,
2016-06-11 07:00:00+02:00,  9.200, 11.400, 12.514, 13.526,,,,,,,,,,,  2.785,,,,,
2016-06-11 08:00:00+02:00,  9.400, 14.700, 15.144, 14.646,,,,,,,,,,,  3.709,,,,,
2016-06-11 09:00:00+02:00, 13.300, 21.400, 47.539, 17.069,,,,,,,,,,, 10.018,,,,,
2016-06-11 10:00:00+02:00, 15.600, 17.800, 21.891, 15.707,,,,,,,,,,, 12.599,,,,,
2016-06-11 11:00:00+02:00, 14.300, 17.300, 27.011, 15.648,,,,,,,,,,, 13.100,,,,,
2016-06-11 12:00:00+02:00, 14.300, 15.500, 21.269, 14.233,,,,,,,,,,, 15.179,,,,,
2016-06-11 13:00:00+02:00, 14.700, 16.100, 31.291, 15.912,,,,,,,,,,, 16.047,,,,,
2016-06-11 14:00:00+02:00, 13.200, 17.200, 32.515, 17.862,,,,,,,,,,, 11.062,,,,,
2016-06-11 15:00:00+02:00, 12.800, 15.700, 26.878, 15.236,,,,,,,,,,, 11.840,,,,,
2016-06-11 16:00:00+02:00, 14.400, 13.800, 45.106, 17.945,,,,,,,,,,,  5.845,,,,,
2016-06-11 17:00:00+02:00, 11.300, 16.800, 56.539, 25.127,,,,,,,,,,, 11.706,,,,,
2016-06-11 18:00:00+02:00, 15.800, 20.000, 54.729, 18.323,,,,,,,,,,, 11.675,,,,,
2016-06-11 19:00:00+02:00, 13.400, 22.400, 45.063, 19.260,,,,,,,,,,,  7.789,,,,,
2016-06-11 20:00:00+02:00, 15.500, 18.000, 40.670, 19.665,,,,,,,,,,,  7.923,,,,,
2016-06-11 21:00:00+02:00,  9.100, 14.900, 36.585, 16.403,,,,,,,,,,, 10.625,,,,,
2016-06-11 22:00:00+02:00, 11.400, 16.500, 54.800, 21.853,,,,,,,,,,, 10.948,,,,,
2016-06-11 23:00:00+02:00, 16.700, 19.600, 71.603, 40.066,,,,,,,,,,, 13.169,,,,,
2016-06-12 00:00:00+02:00, 20.700, 25.800, 62.400, 19.291,,,,,,,,,,, 17.922,,,,,
2016-06-12 01:00:00+02:00, 17.800, 21.600, 50.234, 18.971,,,,,,,,,,, 12.205,,,,,
2016-06-12 02:00:00+02:00, 16.800, 21.900, 58.665, 22.926,,,,,,,,,,, 11.347,,,,,
2016-06-12 03:00:00+02:00, 19.100, 28.300, 58.466, 23.259,,,,,,,,,,, 11.986,,,,,
2016-06-12 04:00:00+02:00, 20.700, 37.700, 62.411, 26.509,,,,,,,,,,, 15.230,,,,,
2016-06-12 05:00:00+02:00, 23.500, 25.000, 54.974, 17.687,,,,,,,,,,, 15.465,,,,,
2016-06-12 06:00:00+02:00, 21.100, 24.900, 39.712, 18.492,,,,,,,,,,, 14.155,,,,,
2016-06-12 07:00:00+02:00, 21.900, 17.900, 21.062, 12.754,,,,,,,,,,, 15.445,,,,,
2016-06-12 08:00:00+02:00, 14.300, 17.900, 29.514, 16.936,,,,,,,,,,,  9.354,,,,,
2016-06-12 09:00:00+02:00, 12.100, 17.200, 24.765, 13.239,,,,,,,,,,,  8.793,,,,,
2016-06-12 10:00:00+02:00, 13.500, 16.800, 27.513, 16.029,,,,,,,,,,,  9.597,,,,,
2016-06-12 11:00:00+02:00, 17.000, 21.600, 30.712, 16.608,,,,,,,,,,,  9.791,,,,,
2016-06-12 12:00:00+02:00, 11.900, 15.800, 33.667, 17.018,,,,,,,,,,,  1.646,,,,,
2016-06-12 13:00:00+02:00, 20.600, 23.500, 43.243, 23.704,,,,,,,,,,,  3.402,,,,,
2016-06-12 14:00:00+02:00, 12.100, 14.200, 38.771, 22.708,,,,,,,,,,,  1.198,,,,,
2016-06-12 15:00:00+02:00, 12.100, 20.500, 47.268, 24.462,,,,,,,,,,,  7.698,,,,,
2016-06-12 16:00:00+02:00,  9.600, 12.600, 33.782, 19.377,,,,,,,,,,, -0.408,,,,,
2016-06-12 17:00:00+02:00,  8.200, 11.000, 30.554, 16.685,,,,,,,,,,, -0.805,,,,,
2016-06-12 18:00:00+02:00,  7.000,  8.800, 20.036, 12.779,,,,,,,,,,,  2.293,,,,,
2016-06-12 19:00:00+02:00,  6.400,  8.400, 19.342, 11.660,,,,,,,,,,, -0.633,,,,,
2016-06-12 20:00:00+02:00,  7.600,  9.600, 26.540, 14.570,,,,,,,,,,,  4.713,,,,,
2016-06-12 21:00:00+02:00,  7.000,  8.300, 26.561, 11.531,,,,,,,,,,,  3.754,,,,,
2016-06-12 22:00:00+02:00,  7.300, 14.700, 24.027, 13.946,,,,,,,,,,,  6.055,,,,,
2016-06-12 23:00:00+02:00, 15.400, 25.400, 32.094, 18.234,,,,,,,,,,, 14.264,,,,,
2016-06-13 00:00:00+02:00, 13.000, 17.500, 21.154, 18.103,,,,,,,,,,, 14.191,,,,,
2016-06-13 01:00:00+02:00, 12.900, 13.400, 21.908, 11.366,,,,,,,,,,, 12.165,,,,,
2016-06-13 02:00:00+02:00,  7.900, 12.500, 28.670, 15.365,,,,,,,,,,,  6.644,,,,,
2016-06-13 03:00:00+02:00,  7.400, 13.800, 17.931, 10.731,,,,,,,,,,,  2.258,,,,,
2016-06-13 04:00:00+02:00,  4.400,  7.900, 16.680,  8.552,,,,,,,,,,, -0.397,,,,,
2016-06-13 05:00:00+02:00,  2.800,  6.000, 14.978,  6.195,,,,,,,,,,, -4.330,,,,,
2016-06-13 06:00:00+02:00,  7.700,  7.200, 18.866,  9.080,,,,,,,,,,, -1.437,,,,,
2016-06-13 07:00:00+02:00, 10.200, 13.100, 25.797, 15.820,,,,,,,,,,,  2.257,,,,,
2016-06-13 08:00:00+02:00, 20.400, 23.600, 46.629, 20.053,,,,,,,,,,, 11.258,,,,,
2016-06-13 09:00:00+02:00, 35.400, 36.400, 47.213, 30.411,,,,,,,,,,, 23.565,,,,,
2016-06-13 10:00:00+02:00, 34.300, 38.900, 50.230, 35.991,,,,,,,,,,, 23.722,,,,,
2016-06-13 11:00:00+02:00, 24.800, 31.600, 41.039, 23.646,,,,,,,,,,, 15.091,,,,,
2016-06-13 12:00:00+02:00, 29.500, 34.600, 50.082, 27.595,,,,,,,,,,, 18.325,,,,,
2016-06-13 13:00:00+02:00, 23.500, 32.400, 45.227, 25.483,,,,,,,,,,, 14.006,,,,,
2016-06-13 14:00:00+02:00, 17.800, 17.400, 30.337, 15.379,,,,,,,,,,, 13.241,,,,,
2016-06-13 15:00:00+02:00, 12.500, 12.900, 23.924, 13.534,,,,,,,,,,,  6.895,,,,,
2016-06-13 16:00:00+02:00, 20.100, 18.200, 28.946, 15.850,,,,,,,,,,,  3.450,,,,,
2016-06-13 17:00:00+02:00, 15.200, 16.100, 20.519, 16.229,,,,,,,,,,,  6.685, 87.828,,,, 57.465
2016-06-13 18:00:00+02:00, 13.100, 14.800, 22.281, 13.049,,,,,,,,,,,  4.975, 43.126,,,, 30.315
2016-06-13 19:00:00+02:00, 14.400, 12.900, 19.481, 12.768,,,,,,,,,,,  4.527,,,,, 24.011
2016-06-13 20:00:00+02:00, 10.300, 12.500, 20.161, 13.915,,,,,,,,,,,  5.212,,,,, 21.557
2016-06-13 21:00:00+02:00,  8.100, 10.500, 23.182, 14.826,,,,,,,,,,, -2.119,,,,, 18.306
2016-06-13 22:00:00+02:00,  9.700, 10.300, 20.753, 11.255,,,,,,,,,,,  0.552, 12.464,,,, 13.945
2016-06-13 23:00:00+02:00,  8.300, 10.700, 25.977, 10.147,,,,,,,,,,, -0.265, 13.214,,,, 16.550
2016-06-14 00:00:00+02:00, 10.500, 12.900, 24.866, 10.843,,,,,,,,,,,  3.695, 17.946,,,, 19.979
2016-06-14 01:00:00+02:00, 16.400, 19.300, 25.946, 18.441,,,,,,,,,,,  7.188,,,,, 29.626
2016-06-14 02:00:00+02:00, 15.500, 21.000, 29.274, 17.222,,,,,,,,,,,  6.607, 30.005,,,, 34.581
2016-06-14 03:00:00+02:00, 17.600, 18.200, 21.605, 12.521,,,,,,,,,,,  9.143, 19.872,,,, 23.963
2016-06-14 04:00:00+02:00, 16.500, 11.800, 15.224,  7.731,,,,,,,,,,,  6.722,,,,, 14.565
2016-06-14 05:00:00+02:00, 10.700, 13.500, 21.472,  5.721,,,,,,,,,,,  2.013, 13.026,,,, 17.072
2016-06-14 06:00:00+02:00, 11.000, 13.000, 15.707,  8.929,,,,,,,,,,,  0.519, 12.179,,,, 15.171
2016-06-14 07:00:00+02:00, 14.300, 15.200, 19.899,  8.017,,,,,,,,,,,  4.251, 15.342,,,, 16.682
2016-06-14 08:00:00+02:00, 26.100, 27.300, 28.578, 17.796,,,,,,,,,,, 13.345, 25.037,,,, 27.282
2016-06-14 09:00:00+02:00, 17.600, 21.200, 54.290, 26.835,,,,,,,,,,,  6.215, 31.730,,,, 34.681
2016-06-14 10:00:00+02:00, 15.400, 18.000, 53.408, 23.069,,,,,,,,,,,  5.152, 34.690,,,, 35.753
2016-06-14 11:00:00+02:00, 22.800, 28.700, 51.626, 24.656,,,,,,,,,,, 13.934, 37.386,,,, 39.120
2016-06-14 12:00:00+02:00, 20.500, 24.300, 46.242, 20.765,,,,,,,,,,,  9.697, 32.952,,,, 33.844
2016-06-14 13:00:00+02:00, 25.000, 33.600, 36.441, 20.878,,,,,,,,,,, 11.932, 27.529,,,, 30.750
2016-06-14 14:00:00+02:00, 24.100, 24.800, 43.576, 21.687,,,,,,,,,,, 15.493, 34.651,,,, 35.415
2016-06-14 15:00:00+02:00, 19.700, 20.700, 46.095, 21.767,,,,,,,,,,, 12.524, 34.553,,,, 33.975
2016-06-14 16:00:00+02:00, 19.800, 22.900, 50.180, 22.141,,,,,,,, 92.445,,, 16.456, 36.183,,,, 33.911
2016-06-14 17:00:00+02:00, 10.200, 12.500, 36.969, 13.577,,,,,,,, 43.234,,,  2.139, 20.162,,,, 16.796
2016-06-14 18:00:00+02:00, 10.700, 16.200, 29.929, 12.748, 58.526,,,, 36.494,,, 31.845,,, -1.400, 13.931,,,, 14.609
2016-06-14 19:00:00+02:00,  7.100, 10.000, 18.853, 10.432, 33.243,,,, 23.418,,, 23.302,,, -2.931, 19.381,,,, 19.928
2016-06-14 20:00:00+02:00,  6.700,  8.700, 19.977, 11.140, 35.923,,,, 22.329,,, 19.627,,, -1.619, 16.803,,,, 20.151
2016-06-14 21:00:00+02:00,  8.300, 10.500, 26.118, 11.166, 31.651,,,, 20.011,,, 18.680,,, -2.023, 16.888,,,, 21.493
2016-06-14 22:00:00+02:00,  7.800, 11.900, 24.595, 12.758, 33.424,,,, 23.187,,, 19.271,,, -1.738, 20.272,,,, 24.801
2016-06-14 23:00:00+02:00, 33.500, 37.700, 40.646, 25.459, 48.087,,,, 49.333,,, 45.469,,, 20.094,,,,, 42.602
2016-06-15 00:00:00+02:00, 41.200, 38.300, 44.233, 24.805, 47.329,,,, 45.734,,, 43.803,,, 22.517, 30.128,,,, 29.719
2016-06-15 01:00:00+02:00, 26.300, 27.600, 27.544, 19.008, 35.329,,,, 30.140,,, 29.845,,, 12.146, 20.610,,,, 19.525
2016-06-15 02:00:00+02:00, 15.700, 21.700, 30.226, 14.171, 33.063,,,, 24.144,,, 27.186,,,  3.289, 14.215,,,, 14.312
2016-06-15 03:00:00+02:00, 13.400, 19.300, 25.045, 12.133, 32.255,,,, 23.378,,, 22.954,,,  1.061, 14.546,,,, 16.959
2016-06-15 04:00:00+02:00, 12.900, 20.900, 20.704, 11.986, 26.274,,,, 20.649,,, 20.602,,,  0.275, 13.287,,,, 16.635
2016-06-15 05:00:00+02:00, 13.700, 21.100, 20.376, 14.775, 16.118,,,, 19.243,,, 18.775,,, -0.873, 10.379,,,, 12.397
2016-06-15 06:00:00+02:00, 15.000, 25.500, 23.855, 15.783, 22.591,,,, 22.694,,, 22.232,,, -0.526, 14.185,,,, 17.392
2016-06-15 07:00:00+02:00, 18.800, 29.000, 34.148, 21.975, 23.545,,,, 25.726,,, 24.987,,,  4.348, 18.532,,,, 20.907
2016-06-15 08:00:00+02:00, 28.100, 30.900, 34.076, 24.738, 26.850,,,, 29.795,,, 29.467,,, 14.787, 22.397,,,, 23.422
2016-06-15 09:00:00+02:00, 27.500, 29.900, 34.766, 21.607, 31.928,,,, 29.196,,, 27.972,,, 14.120, 21.684,,,, 23.855
2016-06-15 10:00:00+02:00, 25.600, 29.000, 36.052, 21.420, 28.329,,,, 28.900,,, 28.348,,, 11.812, 21.730,,,, 23.990
2016-06-15 11:00:00+02:00, 24.900, 27.900, 34.865, 18.068, 29.816,,,, 28.246,,, 27.587,,, 12.821, 19.513,,, 72.866, 22.049
2016-06-15 12:00:00+02:00, 26.900, 27.500, 38.715, 22.260, 32.642,,,, 34.962,,, 28.215,, 95.611, 16.478, 28.504,,, 78.526, 27.326
2016-06-15 13:00:00+02:00, 16.400, 25.900, 37.414, 24.613, 30.474,,,, 33.001,,, 27.756,, 75.582,  6.022, 22.058,,, 86.043, 23.100
2016-06-15 14:00:00+02:00, 24.700, 27.500, 47.776, 30.564, 31.105,,,, 27.709,,, 26.538,, 57.035, 13.258, 28.184,,, 79.195, 28.078
2016-06-15 15:00:00+02:00, 13.600, 11.500, 31.307, 14.984, 20.870,,,, 17.206,,, 17.228,, 27.727,  7.806, 18.456,,, 48.980, 15.571
2016-06-15 16:00:00+02:00, 16.500, 14.700, 38.996, 19.731, 22.115,,,, 17.993,,, 13.648,, 35.548,  5.504, 21.911,,, 63.523, 17.654
2016-06-15 17:00:00+02:00, 15.400, 15.200, 44.254, 15.187, 27.606,,,, 21.122,,, 19.863,, 38.821, 11.126, 19.843,,, 64.191, 18.153
2016-06-15 18:00:00+02:00, 15.700, 18.700, 34.416, 20.237, 23.633,,,, 22.052,,, 20.683,, 60.249,  7.922, 21.843,,, 79.832, 23.125
2016-06-15 19:00:00+02:00, 19.200, 30.800, 33.278, 21.226, 35.008,,,, 29.775,,, 28.589,, 61.220,  5.733, 21.358,,, 81.671, 22.782
2016-06-15 20:00:00+02:00, 17.300, 25.100, 37.678, 16.741, 32.654,,,, 27.529,,, 29.924,, 57.989,  9.510, 21.048,,, 76.830, 22.576
2016-06-15 21:00:00+02:00, 23.700, 34.000, 48.841, 23.909, 48.173,,,, 39.447,,, 41.562,, 65.719, 14.113, 29.349,,, 80.390, 31.824
2016-06-15 22:00:00+02:00, 24.500, 37.500, 44.221, 26.128, 44.410,,,, 39.772,,, 41.734,, 57.294, 15.385, 29.859,,, 81.596, 31.588
2016-06-15 23:00:00+02:00, 24.700, 28.800, 34.603, 21.144, 31.575,,,, 30.112,,, 29.698,, 50.541, 12.203, 25.999,,, 84.316, 28.045
2016-06-16 00:00:00+02:00, 24.700, 36.600, 35.714, 23.970, 32.953,,,, 34.036,,, 37.983,, 46.209, 10.318, 28.325,,, 74.585, 29.723
2016-06-16 01:00:00+02:00, 28.200, 37.500, 30.816, 23.026, 38.796,,,, 33.137,,, 36.143,, 45.405, 11.842, 23.615,,, 63.087, 24.548
